sequence,seq_type,method,pair,baseline_idx,num_kp1,num_kp2,num_matches,time_sec,correct_at_1px,num_ground_truth_at_1px,precision_at_1px,recall_at_1px,correct_at_2px,num_ground_truth_at_2px,precision_at_2px,recall_at_2px,correct_at_3px,num_ground_truth_at_3px,precision_at_3px,recall_at_3px,correct_at_5px,num_ground_truth_at_5px,precision_at_5px,recall_at_5px,correct_at_10px,num_ground_truth_at_10px,precision_at_10px,recall_at_10px
i_village,illumination,orb,1_5,5,2000,2000,389,0.3024637699127197,272,932,0.699228791773779,0.2918454935622318,325,1336,0.8354755784061697,0.2432634730538922,359,1543,0.922879177377892,0.23266364225534672,376,1758,0.9665809768637532,0.21387940841865757,380,1918,0.9768637532133676,0.1981230448383733
i_village,illumination,orb,1_6,6,2000,2000,67,0.3024637699127197,33,509,0.4925373134328358,0.06483300589390963,36,849,0.5373134328358209,0.04240282685512368,52,1078,0.7761194029850746,0.04823747680890538,56,1360,0.835820895522388,0.041176470588235294,60,1620,0.8955223880597015,0.037037037037037035
i_whitebuilding,illumination,sift,1_2,2,1750,1661,983,0.6019086360931396,865,1028,0.8799593082400814,0.8414396887159533,904,1103,0.9196337741607324,0.8195829555757026,910,1158,0.9257375381485249,0.7858376511226253,921,1331,0.9369277721261444,0.6919609316303531,929,1541,0.9450661241098678,0.6028552887735237
i_whitebuilding,illumination,sift,1_3,3,1750,1504,666,0.6019086360931396,507,667,0.7612612612612613,0.760119940029985,567,781,0.8513513513513513,0.7259923175416133,576,849,0.8648648648648649,0.6784452296819788,586,1041,0.8798798798798799,0.5629202689721422,598,1312,0.8978978978978979,0.4557926829268293
i_whitebuilding,illumination,sift,1_4,4,1750,1487,350,0.6019086360931396,212,384,0.6057142857142858,0.5520833333333334,249,491,0.7114285714285714,0.5071283095723014,266,576,0.76,0.4618055555555556,272,750,0.7771428571428571,0.3626666666666667,281,1085,0.8028571428571428,0.2589861751152074
i_whitebuilding,illumination,sift,1_5,5,1750,1705,340,0.6019086360931396,187,389,0.55,0.480719794344473,228,530,0.6705882352941176,0.43018867924528303,242,625,0.711764705882353,0.3872,251,841,0.7382352941176471,0.2984542211652794,270,1174,0.7941176470588235,0.22998296422487224
i_whitebuilding,illumination,sift,1_6,6,1750,2165,312,0.6019086360931396,178,415,0.5705128205128205,0.42891566265060244,218,612,0.6987179487179487,0.3562091503267974,230,716,0.7371794871794872,0.32122905027932963,244,958,0.782051282051282,0.2546972860125261,255,1273,0.8173076923076923,0.20031421838177532
i_whitebuilding,illumination,orb,1_2,2,2000,2000,1352,0.344861364364624,1187,1676,0.8779585798816568,0.7082338902147971,1304,1871,0.9644970414201184,0.6969535008017104,1336,1917,0.9881656804733728,0.6969222743870631,1340,1948,0.9911242603550295,0.6878850102669405,1346,1964,0.9955621301775148,0.685336048879837
i_whitebuilding,illumination,orb,1_3,3,2000,2000,737,0.344861364364624,565,1329,0.7666214382632293,0.4251316779533484,657,1588,0.8914518317503393,0.413727959697733,699,1700,0.9484396200814111,0.4111764705882353,711,1787,0.9647218453188603,0.3978735310576385,713,1826,0.9674355495251018,0.3904709748083242
i_whitebuilding,illumination,orb,1_4,4,2000,2000,195,0.344861364364624,111,737,0.5692307692307692,0.15061058344640435,146,937,0.7487179487179487,0.15581643543223053,158,1023,0.8102564102564103,0.1544477028347996,165,1122,0.8461538461538461,0.14705882352941177,167,1224,0.8564102564102564,0.136437908496732
i_whitebuilding,illumination,orb,1_5,5,2000,2000,181,0.344861364364624,112,954,0.6187845303867403,0.11740041928721175,138,1205,0.7624309392265194,0.11452282157676348,151,1303,0.8342541436464088,0.11588641596316193,156,1393,0.861878453038674,0.11198851399856424,159,1466,0.8784530386740331,0.10845839017735334
i_whitebuilding,illumination,orb,1_6,6,2000,2000,189,0.344861364364624,106,892,0.5608465608465608,0.11883408071748879,131,1132,0.6931216931216931,0.1157243816254417,145,1255,0.7671957671957672,0.11553784860557768,155,1372,0.8201058201058201,0.1129737609329446,158,1486,0.8359788359788359,0.1063257065948856
i_yellowtent,illumination,sift,1_2,2,3238,3331,1621,0.6766849994659424,1321,1961,0.8149290561381863,0.6736359000509944,1415,2193,0.8729179518815546,0.645234838121295,1452,2355,0.8957433682911783,0.6165605095541401,1464,2778,0.9031462060456509,0.5269978401727862,1476,3147,0.9105490438001234,0.4690181124880839
i_yellowtent,illumination,sift,1_3,3,3238,3019,735,0.6766849994659424,504,1190,0.6857142857142857,0.4235294117647059,572,1514,0.7782312925170068,0.37780713342140027,596,1782,0.8108843537414966,0.3344556677890011,610,2399,0.8299319727891157,0.2542726135889954,629,3029,0.85578231292517,0.20765929349620338
i_yellowtent,illumination,sift,1_4,4,3238,2296,248,0.6766849994659424,138,705,0.5564516129032258,0.19574468085106383,154,952,0.6209677419354839,0.16176470588235295,158,1182,0.6370967741935484,0.13367174280879865,163,1763,0.657258064516129,0.09245604083947816,167,2573,0.6733870967741935,0.06490478041197047
i_yellowtent,illumination,sift,1_5,5,3238,2965,399,0.6766849994659424,235,934,0.5889724310776943,0.25160599571734477,287,1310,0.7192982456140351,0.21908396946564884,297,1538,0.7443609022556391,0.1931079323797139,302,2077,0.7568922305764411,0.14540202214732786,309,2789,0.7744360902255639,0.11079239870921477
i_yellowtent,illumination,sift,1_6,6,3238,2684,205,0.6766849994659424,93,632,0.45365853658536587,0.14715189873417722,121,943,0.5902439024390244,0.1283138918345705,132,1214,0.6439024390243903,0.10873146622734761,137,1848,0.6682926829268293,0.07413419913419914,142,2647,0.6926829268292682,0.053645636569701546
i_yellowtent,illumination,orb,1_2,2,2000,2000,887,0.2471761703491211,614,1383,0.6922209695603156,0.44396240057845265,694,1635,0.7824126268320181,0.42446483180428135,752,1760,0.8478015783540023,0.42727272727272725,775,1847,0.8737316798196166,0.41959935029778017,780,1962,0.8793686583990981,0.39755351681957185
i_yellowtent,illumination,orb,1_3,3,2000,2000,349,0.2471761703491211,187,843,0.5358166189111748,0.22182680901542112,233,1059,0.667621776504298,0.22001888574126535,260,1175,0.7449856733524355,0.22127659574468084,276,1355,0.7908309455587392,0.203690036900369,279,1602,0.7994269340974212,0.17415730337078653
i_yellowtent,illumination,orb,1_4,4,2000,2000,96,0.2471761703491211,55,465,0.5729166666666666,0.11827956989247312,68,614,0.7083333333333334,0.11074918566775244,75,675,0.78125,0.1111111111111111,79,809,0.8229166666666666,0.09765142150803462,79,950,0.8229166666666666,0.08315789473684211
i_yellowtent,illumination,orb,1_5,5,2000,2000,218,0.2471761703491211,92,859,0.42201834862385323,0.10710128055878929,121,1196,0.555045871559633,0.10117056856187291,137,1365,0.6284403669724771,0.10036630036630037,137,1522,0.6284403669724771,0.0900131406044678,137,1744,0.6284403669724771,0.07855504587155963
i_yellowtent,illumination,orb,1_6,6,2000,2000,86,0.2471761703491211,18,546,0.20930232558139536,0.03296703296703297,32,773,0.37209302325581395,0.04139715394566624,37,949,0.43023255813953487,0.03898840885142255,38,1138,0.4418604651162791,0.033391915641476276,38,1417,0.4418604651162791,0.026817219477769938
i_zion,illumination,sift,1_2,2,3927,4998,1113,1.062746524810791,924,1659,0.8301886792452831,0.5569620253164557,1081,2180,0.9712488769092543,0.49587155963302754,1101,2436,0.9892183288409704,0.45197044334975367,1108,3070,0.995507637017071,0.36091205211726385,1109,3763,0.9964061096136568,0.29471166622375766
i_zion,illumination,sift,1_3,3,3927,6549,291,1.062746524810791,170,776,0.584192439862543,0.2190721649484536,267,1629,0.9175257731958762,0.16390423572744015,284,2077,0.9759450171821306,0.13673567645642754,286,2861,0.9828178694158075,0.09996504718629849,287,3785,0.9862542955326461,0.07582562747688243
